Date,Hotel,Room_Available,Room_Sold,ADR,Room_Revenue
2025-05-12,Daun Bali Seminyak Hotel,90,86,464386.0,39937196.0
2025-05-12,Kamania Hotel Petitenget,134,128,491542.0,62917376.0
2025-05-12,The Capital Hotel & Resort Seminyak,119,87,492714.0,42866118.0
2025-05-13,Liberta,100,93,249804.0,23231772.0
2025-05-13,Paragon Suites & Resort,115,87,350118.0,30460266.0
2025-05-13,D'Prima Hotel Petitenget,112,106,412053.0,43677618.0
2025-05-13,Daun Bali Seminyak Hotel,89,63,448770.0,28272510.0
2025-05-13,Kamania Hotel Petitenget,134,116,484718.0,56227288.0
2025-05-13,The Capital Hotel & Resort Seminyak,119,72,518312.0,37318464.0
2025-05-14,Liberta,100,100,246842.0,24684200.0
2025-05-14,Paragon Suites & Resort,115,75,325014.0,24376050.0
2025-05-14,D'Prima Hotel Petitenget,112,102,401298.0,40932396.0
2025-05-14,Daun Bali Seminyak Hotel,89,76,451932.0,34346832.0
2025-05-14,Kamania Hotel Petitenget,134,127,491058.0,62364366.0
2025-05-14,The Capital Hotel & Resort Seminyak,119,72,499418.0,35958096.0
2025-05-15,Liberta,100,91,245294.0,22321754.0
2025-05-15,Paragon Suites & Resort,115,78,342591.0,26722098.0
2025-05-15,Daun Bali Seminyak Hotel,90,74,443333.0,32806642.0
2025-05-15,Kamania Hotel Petitenget,134,120,480839.0,57700680.0
2025-05-15,The Capital Hotel & Resort Seminyak,119,62,506636.0,31411432.0
2025-05-15,D'Prima Hotel Petitenget,112,100,552645.0,55264500.0
2025-05-16,Liberta,100,96,240948.0,23131008.0
2025-05-16,Paragon Suites & Resort,115,81,299131.0,24229611.0
2025-05-16,Daun Bali Seminyak Hotel,90,81,434910.0,35227710.0
2025-05-16,Kamania Hotel Petitenget,134,105,468385.0,49180425.0
2025-05-16,The Capital Hotel & Resort Seminyak,119,69,520224.0,35895456.0
2025-05-16,D'Prima Hotel Petitenget,112,95,571948.0,54335060.0
2025-05-17,Liberta,100,91,238390.0,21693490.0
2025-05-17,The Capital Hotel & Resort Seminyak,119,65,310888.0,20207720.0
2025-05-17,Paragon Suites & Resort,115,77,318894.0,24554838.0
2025-05-17,Daun Bali Seminyak Hotel,91,83,438711.0,36413013.0
2025-05-17,Kamania Hotel Petitenget,134,126,487897.0,61475022.0
2025-05-17,D'Prima Hotel Petitenget,112,99,616241.0,61007859.0
2025-05-18,Liberta,100,89,240460.0,21400940.0
2025-05-18,Paragon Suites & Resort,115,83,327181.0,27156023.0
2025-05-18,Daun Bali Seminyak Hotel,91,67,425558.0,28512386.0
2025-05-18,Kamania Hotel Petitenget,134,122,486473.0,59349706.0
2025-05-18,D'Prima Hotel Petitenget,112,75,595357.0,44651775.0
2025-05-18,The Capital Hotel & Resort Seminyak,119,60,615337.0,36920220.0
2025-05-19,Liberta,100,89,230582.0,20521798.0
2025-05-19,Paragon Suites & Resort,115,79,312840.0,24714360.0
2025-05-19,D'Prima Hotel Petitenget,112,83,421391.0,34975453.0
2025-05-19,Daun Bali Seminyak Hotel,90,49,425345.0,20841905.0
2025-05-19,Kamania Hotel Petitenget,134,114,472762.0,53894868.0
2025-05-19,The Capital Hotel & Resort Seminyak,119,58,590447.0,34245926.0
2025-05-20,Liberta,100,94,227128.0,21350032.0
2025-05-20,Paragon Suites & Resort,115,81,325512.0,26366472.0
2025-05-20,D'Prima Hotel Petitenget,112,84,421149.0,35376516.0
2025-05-20,Daun Bali Seminyak Hotel,91,57,436297.0,24868929.0
2025-05-20,Kamania Hotel Petitenget,134,114,470559.0,53643726.0
2025-05-20,The Capital Hotel & Resort Seminyak,119,53,502585.0,26637005.0
2025-05-21,Liberta,100,93,234905.0,21846165.0
2025-05-21,Paragon Suites & Resort,115,74,294149.0,21767026.0
2025-05-21,Daun Bali Seminyak Hotel,89,66,435179.0,28721814.0
2025-05-21,Kamania Hotel Petitenget,134,102,446534.0,45546468.0
2025-05-21,The Capital Hotel & Resort Seminyak,119,50,500073.0,25003650.0
2025-05-21,D'Prima Hotel Petitenget,112,76,553635.0,42076260.0
2025-05-22,Liberta,100,82,211362.0,17331684.0
2025-05-22,Paragon Suites & Resort,115,76,309922.0,23554072.0
2025-05-22,Daun Bali Seminyak Hotel,89,68,431862.0,29366616.0
2025-05-22,Kamania Hotel Petitenget,134,101,444082.0,44852282.0
2025-05-22,The Capital Hotel & Resort Seminyak,119,56,472439.0,26456584.0
2025-05-22,D'Prima Hotel Petitenget,112,80,577314.0,46185120.0
2025-05-23,Liberta,100,83,213382.0,17710706.0
2025-05-23,Paragon Suites & Resort,115,75,312894.0,23467050.0
2025-05-23,D'Prima Hotel Petitenget,112,89,397488.0,35376432.0
2025-05-23,Daun Bali Seminyak Hotel,90,59,423493.0,24986087.0
2025-05-23,Kamania Hotel Petitenget,134,96,444963.0,42716448.0
2025-05-23,The Capital Hotel & Resort Seminyak,119,60,495155.0,29709300.0
2025-05-24,Liberta,100,73,241341.0,17617893.0
2025-05-24,Paragon Suites & Resort,115,64,314558.0,20131712.0
2025-05-24,D'Prima Hotel Petitenget,112,97,412217.0,39985049.0
2025-05-24,Kamania Hotel Petitenget,134,106,439367.0,46572902.0
2025-05-24,Daun Bali Seminyak Hotel,89,76,441636.0,33564336.0
2025-05-24,The Capital Hotel & Resort Seminyak,119,72,504357.0,36313704.0
2025-05-25,Liberta,100,67,235398.0,15771666.0
2025-05-25,Paragon Suites & Resort,115,68,320117.0,21767956.0
2025-05-25,Daun Bali Seminyak Hotel,89,75,428220.0,32116500.0
2025-05-25,D'Prima Hotel Petitenget,112,107,431427.0,46162689.0
2025-05-25,Kamania Hotel Petitenget,134,109,431504.0,47033936.0
2025-05-25,The Capital Hotel & Resort Seminyak,119,76,485963.0,36933188.0
2025-05-26,Liberta,100,78,243462.0,18990036.0
2025-05-26,Paragon Suites & Resort,115,72,311875.0,22455000.0
2025-05-26,Daun Bali Seminyak Hotel,91,69,426727.0,29444163.0
2025-05-26,Kamania Hotel Petitenget,134,105,431324.0,45289020.0
2025-05-26,The Capital Hotel & Resort Seminyak,119,60,492781.0,29566860.0
2025-05-26,D'Prima Hotel Petitenget,112,105,570350.0,59886750.0
2025-05-27,Liberta,100,82,239550.0,19643100.0
2025-05-27,Paragon Suites & Resort,115,63,321880.0,20278440.0
2025-05-27,D'Prima Hotel Petitenget,112,92,435234.0,40041528.0
2025-05-27,Kamania Hotel Petitenget,134,107,435617.0,46611019.0
2025-05-27,Daun Bali Seminyak Hotel,90,78,435910.0,34000980.0
2025-05-27,The Capital Hotel & Resort Seminyak,119,71,473284.0,33603164.0
2025-05-28,Liberta,100,89,211930.0,18861770.0
2025-05-28,Paragon Suites & Resort,115,78,301980.0,23554440.0
2025-05-28,D'Prima Hotel Petitenget,112,99,420259.0,41605641.0
2025-05-28,Kamania Hotel Petitenget,134,116,448283.0,52000828.0
2025-05-28,Daun Bali Seminyak Hotel,89,83,452740.0,37577420.0
2025-05-28,The Capital Hotel & Resort Seminyak,119,78,461512.0,35997936.0
2025-05-29,Liberta,100,95,212566.0,20193770.0
2025-05-29,Paragon Suites & Resort,115,78,313456.0,24449568.0
2025-05-29,D'Prima Hotel Petitenget,112,103,445302.0,45866106.0
2025-05-29,Kamania Hotel Petitenget,134,126,467523.0,58907898.0
2025-05-29,Daun Bali Seminyak Hotel,89,88,468687.0,41244456.0
2025-05-29,The Capital Hotel & Resort Seminyak,119,80,475685.0,38054800.0
2025-05-30,Liberta,100,92,210226.0,19340792.0
2025-05-30,Paragon Suites & Resort,115,80,300251.0,24020080.0
2025-05-30,Daun Bali Seminyak Hotel,89,81,459852.0,37248012.0
2025-05-30,Kamania Hotel Petitenget,134,123,470991.0,57931893.0
2025-05-30,The Capital Hotel & Resort Seminyak,119,78,472665.0,36867870.0
2025-05-30,D'Prima Hotel Petitenget,112,108,499664.0,53963712.0
2025-05-31,Liberta,100,95,250828.0,23828660.0
2025-05-31,Paragon Suites & Resort,115,75,315006.0,23625450.0
2025-05-31,Daun Bali Seminyak Hotel,90,83,455906.0,37840198.0
2025-05-31,D'Prima Hotel Petitenget,112,100,475618.0,47561800.0
2025-05-31,Kamania Hotel Petitenget,134,118,480280.0,56673040.0
2025-05-31,The Capital Hotel & Resort Seminyak,119,75,515474.0,38660550.0
2025-06-01,Liberta,100,92,253746.0,23344632.0
2025-06-01,Paragon Suites & Resort,115,76,319841.0,24307916.0
2025-06-01,D'Prima Hotel Petitenget,112,92,428746.0,39444632.0
2025-06-01,Kamania Hotel Petitenget,134,97,428770.0,41590690.0
2025-06-01,Daun Bali Seminyak Hotel,90,56,463036.0,25930016.0
2025-06-01,The Capital Hotel & Resort Seminyak,119,70,498553.0,34898710.0
2025-06-02,Liberta,100,96,271221.0,26037216.0
2025-06-02,Paragon Suites & Resort,115,62,338413.0,20981606.0
2025-06-02,D'Prima Hotel Petitenget,112,93,421468.0,39196524.0
2025-06-02,Kamania Hotel Petitenget,134,111,437149.0,48523539.0
2025-06-02,Daun Bali Seminyak Hotel,91,47,454228.0,21348716.0
2025-06-02,The Capital Hotel & Resort Seminyak,119,65,511850.0,33270250.0
2025-06-03,Liberta,100,93,261942.0,24360606.0
2025-06-03,Paragon Suites & Resort,115,71,329872.0,23420912.0
2025-06-03,D'Prima Hotel Petitenget,112,87,420560.0,36588720.0
2025-06-03,Daun Bali Seminyak Hotel,89,38,422980.0,16073240.0
2025-06-03,Kamania Hotel Petitenget,134,107,438578.0,46927846.0
2025-06-03,The Capital Hotel & Resort Seminyak,119,68,485773.0,33032564.0
2025-06-04,Liberta,100,95,260990.0,24794050.0
2025-06-04,Paragon Suites & Resort,115,74,359728.0,26619872.0
2025-06-04,Daun Bali Seminyak Hotel,90,56,430438.0,24104528.0
2025-06-04,D'Prima Hotel Petitenget,112,94,455739.0,42839466.0
2025-06-04,Kamania Hotel Petitenget,134,125,478435.0,59804375.0
2025-06-04,The Capital Hotel & Resort Seminyak,119,61,480909.0,29335449.0
2025-06-05,Liberta,100,94,265829.0,24987926.0
2025-06-05,Paragon Suites & Resort,115,68,362784.0,24669312.0
2025-06-05,Daun Bali Seminyak Hotel,91,75,449114.0,33683550.0
2025-06-05,Kamania Hotel Petitenget,134,116,463117.0,53721572.0
2025-06-05,The Capital Hotel & Resort Seminyak,119,65,483043.0,31397795.0
2025-06-05,D'Prima Hotel Petitenget,112,99,602607.0,59658093.0
2025-06-06,Liberta,100,96,266626.0,25596096.0
2025-06-06,Paragon Suites & Resort,115,76,382714.0,29086264.0
2025-06-06,Kamania Hotel Petitenget,134,121,459916.0,55649836.0
2025-06-06,Daun Bali Seminyak Hotel,90,80,479568.0,38365440.0
2025-06-06,D'Prima Hotel Petitenget,112,103,489587.0,50427461.0
2025-06-06,The Capital Hotel & Resort Seminyak,119,63,494951.0,31181913.0
2025-06-07,Liberta,100,97,258262.0,25051414.0
2025-06-07,Paragon Suites & Resort,115,80,362123.0,28969840.0
2025-06-07,D'Prima Hotel Petitenget,112,107,445112.0,47626984.0
2025-06-07,Kamania Hotel Petitenget,134,124,465513.0,57723612.0
2025-06-07,Daun Bali Seminyak Hotel,91,88,491977.0,43293976.0
2025-06-07,The Capital Hotel & Resort Seminyak,119,70,515221.0,36065470.0
2025-06-08,Liberta,100,89,263707.0,23469923.0
2025-06-08,Paragon Suites & Resort,115,76,330256.0,25099456.0
2025-06-08,D'Prima Hotel Petitenget,112,101,428830.0,43311830.0
2025-06-08,Kamania Hotel Petitenget,134,130,457335.0,59453550.0
2025-06-08,Daun Bali Seminyak Hotel,90,86,476477.0,40977022.0
2025-06-08,The Capital Hotel & Resort Seminyak,119,75,520705.0,39052875.0
2025-06-09,Liberta,100,81,267508.0,21668148.0
2025-06-09,Paragon Suites & Resort,115,70,322156.0,22550920.0
2025-06-09,D'Prima Hotel Petitenget,112,106,425378.0,45090068.0
2025-06-09,Daun Bali Seminyak Hotel,90,68,441136.0,29997248.0
2025-06-09,Kamania Hotel Petitenget,134,120,448635.0,53836200.0
2025-06-09,The Capital Hotel & Resort Seminyak,119,68,488557.0,33221876.0
2025-06-10,Liberta,100,79,261167.0,20632193.0
2025-06-10,Paragon Suites & Resort,115,83,339425.0,28172275.0
2025-06-10,D'Prima Hotel Petitenget,112,101,373195.0,37692695.0
2025-06-10,Kamania Hotel Petitenget,134,97,440198.0,42699206.0
2025-06-10,Daun Bali Seminyak Hotel,89,72,441946.0,31820112.0
2025-06-10,The Capital Hotel & Resort Seminyak,119,61,470299.0,28688239.0
2025-06-11,Liberta,100,83,235565.0,19551895.0
2025-06-11,Paragon Suites & Resort,115,80,342528.0,27402240.0
2025-06-11,Daun Bali Seminyak Hotel,90,78,436529.0,34049262.0
2025-06-11,Kamania Hotel Petitenget,134,93,439484.0,40872012.0
2025-06-11,The Capital Hotel & Resort Seminyak,119,61,507418.0,30952498.0
2025-06-11,D'Prima Hotel Petitenget,112,77,565259.0,43524943.0
2025-06-12,Liberta,100,73,225080.0,16430840.0
2025-06-12,Paragon Suites & Resort,115,74,329787.0,24404238.0
2025-06-12,Daun Bali Seminyak Hotel,91,81,443113.0,35892153.0
2025-06-12,Kamania Hotel Petitenget,134,98,451405.0,44237690.0
2025-06-12,The Capital Hotel & Resort Seminyak,119,63,502419.0,31652397.0
2025-06-12,D'Prima Hotel Petitenget,112,87,555041.0,48288567.0
2025-06-13,Liberta,100,78,232935.0,18168930.0
2025-06-13,Paragon Suites & Resort,115,71,335924.0,23850604.0
2025-06-13,Daun Bali Seminyak Hotel,91,79,457659.0,36155061.0
2025-06-13,The Capital Hotel & Resort Seminyak,119,65,492290.0,31998850.0
2025-06-13,Kamania Hotel Petitenget,134,128,495923.0,63478144.0
2025-06-13,D'Prima Hotel Petitenget,112,103,555325.0,57198475.0
2025-06-14,Liberta,100,93,250602.0,23305986.0
2025-06-14,Paragon Suites & Resort,115,83,317684.0,26367772.0
2025-06-14,D'Prima Hotel Petitenget,112,108,424984.0,45898272.0
2025-06-14,Daun Bali Seminyak Hotel,91,89,467258.0,41585962.0
2025-06-14,The Capital Hotel & Resort Seminyak,119,66,492351.0,32495166.0
2025-06-14,Kamania Hotel Petitenget,134,126,508705.0,64096830.0
2025-06-15,Liberta,100,90,253184.0,22786560.0
2025-06-15,Paragon Suites & Resort,115,70,328713.0,23009910.0
2025-06-15,Kamania Hotel Petitenget,134,128,445069.0,56968832.0
2025-06-15,Daun Bali Seminyak Hotel,90,81,459514.0,37220634.0
2025-06-15,The Capital Hotel & Resort Seminyak,119,68,489042.0,33254856.0
2025-06-15,D'Prima Hotel Petitenget,112,101,523658.0,52889458.0
2025-06-16,Liberta,100,81,246813.0,19991853.0
2025-06-16,Paragon Suites & Resort,115,72,331740.0,23885280.0
2025-06-16,Daun Bali Seminyak Hotel,89,68,444396.0,30218928.0
2025-06-16,Kamania Hotel Petitenget,134,118,484525.0,57173950.0
2025-06-16,The Capital Hotel & Resort Seminyak,119,64,490235.0,31375040.0
2025-06-16,D'Prima Hotel Petitenget,112,97,559863.0,54306711.0
2025-06-17,Liberta,100,84,253664.0,21307776.0
2025-06-17,Paragon Suites & Resort,115,75,325919.0,24443925.0
2025-06-17,D'Prima Hotel Petitenget,112,103,419218.0,43179454.0
2025-06-17,Daun Bali Seminyak Hotel,88,82,439028.0,36000296.0
2025-06-17,Kamania Hotel Petitenget,134,130,458800.0,59644000.0
2025-06-17,The Capital Hotel & Resort Seminyak,119,63,503280.0,31706640.0
2025-06-18,Liberta,100,84,245378.0,20611752.0
2025-06-18,Paragon Suites & Resort,115,84,334682.0,28113288.0
2025-06-18,D'Prima Hotel Petitenget,112,109,421234.0,45914506.0
2025-06-18,Daun Bali Seminyak Hotel,90,83,445653.0,36989199.0
2025-06-18,Kamania Hotel Petitenget,134,127,456735.0,58005345.0
2025-06-18,The Capital Hotel & Resort Seminyak,119,73,498245.0,36371885.0
2025-06-19,Liberta,100,92,251858.0,23170936.0
2025-06-19,Paragon Suites & Resort,115,92,347279.0,31949668.0
2025-06-19,D'Prima Hotel Petitenget,112,108,420712.0,45436896.0
2025-06-19,Kamania Hotel Petitenget,134,123,448546.0,55171158.0
2025-06-19,Daun Bali Seminyak Hotel,90,88,456057.0,40133016.0
2025-06-19,The Capital Hotel & Resort Seminyak,119,92,480832.0,44236544.0
2025-06-20,Liberta,100,92,252751.0,23253092.0
2025-06-20,Paragon Suites & Resort,115,96,342587.0,32888352.0
2025-06-20,Daun Bali Seminyak Hotel,88,83,470891.0,39083953.0
2025-06-20,Kamania Hotel Petitenget,134,132,473017.0,62438244.0
2025-06-20,The Capital Hotel & Resort Seminyak,119,95,486793.0,46245335.0
2025-06-20,D'Prima Hotel Petitenget,112,109,601021.0,65511289.0
2025-06-21,Liberta,100,92,260036.0,23923312.0
2025-06-21,Paragon Suites & Resort,115,81,339296.0,27482976.0
2025-06-21,Kamania Hotel Petitenget,134,125,462717.0,57839625.0
2025-06-21,Daun Bali Seminyak Hotel,90,87,476616.0,41465592.0
2025-06-21,D'Prima Hotel Petitenget,112,110,526096.0,57870560.0
2025-06-21,The Capital Hotel & Resort Seminyak,119,95,542120.0,51501400.0
2025-06-22,Liberta,100,89,258805.0,23033645.0
2025-06-22,Paragon Suites & Resort,115,90,353856.0,31847040.0
2025-06-22,Kamania Hotel Petitenget,134,127,452691.0,57491757.0
2025-06-22,Daun Bali Seminyak Hotel,88,86,475696.0,40909856.0
2025-06-22,The Capital Hotel & Resort Seminyak,119,90,530223.0,47720070.0
2025-06-22,D'Prima Hotel Petitenget,112,111,596188.0,66176868.0
2025-06-23,Liberta,100,92,262136.0,24116512.0
2025-06-23,Paragon Suites & Resort,115,81,329718.0,26707158.0
2025-06-23,Daun Bali Seminyak Hotel,88,79,454447.0,35901313.0
2025-06-23,Kamania Hotel Petitenget,134,128,454896.0,58226688.0
2025-06-23,The Capital Hotel & Resort Seminyak,119,87,528366.0,45967842.0
2025-06-23,D'Prima Hotel Petitenget,112,111,608484.0,67541724.0
2025-06-24,Liberta,100,89,258462.0,23003118.0
2025-06-24,Paragon Suites & Resort,115,87,342810.0,29824470.0
2025-06-24,Daun Bali Seminyak Hotel,89,83,446159.0,37031197.0
2025-06-24,Kamania Hotel Petitenget,134,125,466248.0,58281000.0
2025-06-24,The Capital Hotel & Resort Seminyak,119,77,492212.0,37900324.0
2025-06-24,D'Prima Hotel Petitenget,112,102,579341.0,59092782.0
2025-06-25,Liberta,100,87,254567.0,22147329.0
2025-06-25,Paragon Suites & Resort,115,89,345721.0,30769169.0
2025-06-25,Kamania Hotel Petitenget,134,122,456222.0,55659084.0
2025-06-25,Daun Bali Seminyak Hotel,89,87,472951.0,41146737.0
2025-06-25,The Capital Hotel & Resort Seminyak,119,82,498269.0,40858058.0
2025-06-25,D'Prima Hotel Petitenget,112,105,542335.0,56945175.0
2025-06-26,Liberta,100,89,259592.0,23103688.0
2025-06-26,Paragon Suites & Resort,115,93,340226.0,31641018.0
2025-06-26,D'Prima Hotel Petitenget,112,107,421155.0,45063585.0
2025-06-26,Daun Bali Seminyak Hotel,89,88,476402.0,41923376.0
2025-06-26,Kamania Hotel Petitenget,134,125,483774.0,60471750.0
2025-06-26,The Capital Hotel & Resort Seminyak,119,85,502124.0,42680540.0
2025-06-27,Liberta,100,98,254421.0,24933258.0
2025-06-27,Paragon Suites & Resort,115,91,339451.0,30890041.0
2025-06-27,Daun Bali Seminyak Hotel,88,83,457817.0,37998811.0
2025-06-27,D'Prima Hotel Petitenget,112,109,461231.0,50274179.0
2025-06-27,Kamania Hotel Petitenget,134,125,471831.0,58978875.0
2025-06-27,The Capital Hotel & Resort Seminyak,119,97,568839.0,55177383.0
2025-06-28,Liberta,100,100,251510.0,25151000.0
2025-06-28,Paragon Suites & Resort,115,87,342516.0,29798892.0
2025-06-28,D'Prima Hotel Petitenget,112,110,447740.0,49251400.0
2025-06-28,Kamania Hotel Petitenget,134,128,475714.0,60891392.0
2025-06-28,Daun Bali Seminyak Hotel,88,86,477026.0,41024236.0
2025-06-28,The Capital Hotel & Resort Seminyak,119,95,555915.0,52811925.0
2025-06-29,Liberta,100,93,235805.0,21929865.0
2025-06-29,Paragon Suites & Resort,115,94,359781.0,33819414.0
2025-06-29,Daun Bali Seminyak Hotel,88,85,473346.0,40234410.0
2025-06-29,Kamania Hotel Petitenget,134,123,491348.0,60435804.0
2025-06-29,The Capital Hotel & Resort Seminyak,119,90,535229.0,48170610.0
2025-06-29,D'Prima Hotel Petitenget,112,111,587131.0,65171541.0
2025-06-30,Liberta,100,93,245919.0,22870467.0
2025-06-30,Paragon Suites & Resort,115,95,332589.0,31595955.0
2025-06-30,Daun Bali Seminyak Hotel,89,85,456187.0,38775895.0
2025-06-30,D'Prima Hotel Petitenget,112,112,495426.0,55487712.0
2025-06-30,Kamania Hotel Petitenget,134,131,515841.0,67575171.0
2025-06-30,The Capital Hotel & Resort Seminyak,119,85,520447.0,44237995.0
2025-07-01,Liberta,100,99,248460.0,24597540.0
2025-07-01,Paragon Suites & Resort,115,76,326451.0,24810276.0
2025-07-01,D'Prima Hotel Petitenget,112,111,442966.0,49169226.0
2025-07-01,Daun Bali Seminyak Hotel,89,87,460330.0,40048710.0
2025-07-01,Kamania Hotel Petitenget,134,130,511011.0,66431430.0
2025-07-01,The Capital Hotel & Resort Seminyak,119,65,573985.0,37309025.0
2025-07-02,Liberta,100,89,261724.0,23293436.0
2025-07-02,Paragon Suites & Resort,115,96,324705.0,31171680.0
2025-07-02,Daun Bali Seminyak Hotel,88,83,461579.0,38311057.0
2025-07-02,Kamania Hotel Petitenget,134,130,502003.0,65260390.0
2025-07-02,The Capital Hotel & Resort Seminyak,119,71,530026.0,37631846.0
2025-07-02,D'Prima Hotel Petitenget,112,108,545218.0,58883544.0
2025-07-03,Liberta,100,93,261706.0,24338658.0
2025-07-03,Paragon Suites & Resort,115,92,328412.0,30213904.0
2025-07-03,D'Prima Hotel Petitenget,112,109,464606.0,50642054.0
2025-07-03,Daun Bali Seminyak Hotel,87,86,474018.0,40765548.0
2025-07-03,Kamania Hotel Petitenget,134,123,504012.0,61993476.0
2025-07-03,The Capital Hotel & Resort Seminyak,119,75,537889.0,40341675.0
2025-07-04,Liberta,100,93,261961.0,24362373.0
2025-07-04,Paragon Suites & Resort,115,93,331567.0,30835731.0
2025-07-04,Daun Bali Seminyak Hotel,87,86,469072.0,40340192.0
2025-07-04,D'Prima Hotel Petitenget,112,110,484617.0,53307870.0
2025-07-04,Kamania Hotel Petitenget,134,129,506320.0,65315280.0
2025-07-04,The Capital Hotel & Resort Seminyak,119,79,542115.0,42827085.0
2025-07-05,Liberta,100,92,256531.0,23600852.0
2025-07-05,Paragon Suites & Resort,115,94,335214.0,31510116.0
2025-07-05,Daun Bali Seminyak Hotel,91,89,475274.0,42299386.0
2025-07-05,D'Prima Hotel Petitenget,112,107,501274.0,53636318.0
2025-07-05,Kamania Hotel Petitenget,134,124,504721.0,62585404.0
2025-07-05,The Capital Hotel & Resort Seminyak,119,85,625337.0,53153645.0
2025-07-06,Liberta,100,85,251257.0,21356845.0
2025-07-06,Paragon Suites & Resort,115,98,329125.0,32254250.0
2025-07-06,Daun Bali Seminyak Hotel,91,91,469497.0,42724227.0
2025-07-06,Kamania Hotel Petitenget,134,106,506984.0,53740304.0
2025-07-06,D'Prima Hotel Petitenget,112,109,568008.0,61912872.0
2025-07-06,The Capital Hotel & Resort Seminyak,119,74,589706.0,43638244.0
2025-07-07,Liberta,100,79,257529.0,20344791.0
2025-07-07,Paragon Suites & Resort,115,85,321066.0,27290610.0
2025-07-07,Daun Bali Seminyak Hotel,88,86,464904.0,39981744.0
2025-07-07,D'Prima Hotel Petitenget,112,105,485369.0,50963745.0
2025-07-07,Kamania Hotel Petitenget,134,122,492147.0,60041934.0
2025-07-07,The Capital Hotel & Resort Seminyak,119,72,575160.0,41411520.0
2025-07-08,Liberta,100,87,245994.0,21401478.0
2025-07-08,Paragon Suites & Resort,115,82,319256.0,26178992.0
2025-07-08,D'Prima Hotel Petitenget,112,103,424321.0,43705063.0
2025-07-08,Daun Bali Seminyak Hotel,87,79,458815.0,36246385.0
2025-07-08,Kamania Hotel Petitenget,134,124,487500.0,60450000.0
2025-07-08,The Capital Hotel & Resort Seminyak,119,76,520218.0,39536568.0
2025-07-09,Liberta,100,91,248142.0,22580922.0
2025-07-09,Paragon Suites & Resort,115,84,323508.0,27174672.0
2025-07-09,D'Prima Hotel Petitenget,112,102,443214.0,45207828.0
2025-07-09,Daun Bali Seminyak Hotel,89,85,452987.0,38503895.0
2025-07-09,Kamania Hotel Petitenget,134,127,489829.0,62208283.0
2025-07-09,The Capital Hotel & Resort Seminyak,119,65,588247.0,38236055.0
2025-07-10,Liberta,100,75,256102.0,19207650.0
2025-07-10,Paragon Suites & Resort,115,78,338417.0,26396526.0
2025-07-10,Daun Bali Seminyak Hotel,90,87,463931.0,40361997.0
2025-07-10,Kamania Hotel Petitenget,134,120,484324.0,58118880.0
2025-07-10,The Capital Hotel & Resort Seminyak,119,60,595315.0,35718900.0
2025-07-10,D'Prima Hotel Petitenget,112,99,654556.0,64801044.0
2025-07-11,Liberta,100,93,258548.0,24044964.0
2025-07-11,Paragon Suites & Resort,115,75,342512.0,25688400.0
2025-07-11,Daun Bali Seminyak Hotel,91,91,470083.0,42777553.0
2025-07-11,D'Prima Hotel Petitenget,112,98,493258.0,48339284.0
2025-07-11,Kamania Hotel Petitenget,134,128,493258.0,63137024.0
2025-07-11,The Capital Hotel & Resort Seminyak,119,81,661110.0,53549910.0
2025-07-12,Liberta,100,92,255368.0,23493856.0
2025-07-12,Paragon Suites & Resort,115,80,344891.0,27591280.0
2025-07-12,Daun Bali Seminyak Hotel,91,88,466430.0,41045840.0
2025-07-12,Kamania Hotel Petitenget,134,128,499910.0,63988480.0
2025-07-12,D'Prima Hotel Petitenget,112,93,502559.0,46737987.0
2025-07-12,The Capital Hotel & Resort Seminyak,119,93,691573.0,64316289.0
2025-07-13,Liberta,100,91,257471.0,23429861.0
2025-07-13,Paragon Suites & Resort,115,78,352771.0,27516138.0
2025-07-13,Daun Bali Seminyak Hotel,91,86,450784.0,38767424.0
2025-07-13,Kamania Hotel Petitenget,134,131,507112.0,66431672.0
2025-07-13,D'Prima Hotel Petitenget,112,99,641732.0,63531468.0
2025-07-13,The Capital Hotel & Resort Seminyak,119,86,678413.0,58343518.0
2025-07-14,Liberta,100,90,252940.0,22764600.0
2025-07-14,Paragon Suites & Resort,115,82,341462.0,27999884.0
2025-07-14,Daun Bali Seminyak Hotel,90,77,442965.0,34108305.0
2025-07-14,Kamania Hotel Petitenget,134,124,511690.0,63449560.0
2025-07-14,D'Prima Hotel Petitenget,112,87,637885.0,55495995.0
2025-07-14,The Capital Hotel & Resort Seminyak,119,70,663856.0,46469920.0
2025-07-15,Liberta,100,89,255145.0,22707905.0
2025-07-15,Paragon Suites & Resort,115,72,329785.0,23744520.0
2025-07-15,Daun Bali Seminyak Hotel,90,86,458420.0,39424120.0
2025-07-15,D'Prima Hotel Petitenget,112,97,462334.0,44846398.0
2025-07-15,Kamania Hotel Petitenget,134,127,495397.0,62915419.0
2025-07-15,The Capital Hotel & Resort Seminyak,119,63,585877.0,36910251.0
2025-07-16,Liberta,100,83,256140.0,21259620.0
2025-07-16,Paragon Suites & Resort,115,76,303154.0,23039704.0
2025-07-16,Daun Bali Seminyak Hotel,91,90,461240.0,41511600.0
2025-07-16,D'Prima Hotel Petitenget,112,94,470478.0,44224932.0
2025-07-16,Kamania Hotel Petitenget,134,127,490636.0,62310772.0
2025-07-16,The Capital Hotel & Resort Seminyak,119,68,551924.0,37530832.0
2025-07-17,Liberta,100,79,257777.0,20364383.0
2025-07-17,Paragon Suites & Resort,115,68,315006.0,21420408.0
